date,searches,source
2018-03-18,29,harrypotterlexicon
2018-03-19,0,harrypotterlexicon
2018-03-20,0,harrypotterlexicon
2018-03-21,0,harrypotterlexicon
2018-03-22,0,harrypotterlexicon
2018-03-23,0,harrypotterlexicon
2018-03-24,0,harrypotterlexicon
2018-03-25,0,harrypotterlexicon
2018-03-26,0,harrypotterlexicon
2018-03-27,0,harrypotterlexicon
2018-03-28,0,harrypotterlexicon
2018-03-29,0,harrypotterlexicon
2018-03-30,0,harrypotterlexicon
2018-03-31,0,harrypotterlexicon
2018-04-01,0,harrypotterlexicon
2018-04-02,0,harrypotterlexicon
2018-04-03,0,harrypotterlexicon
2018-04-04,54,harrypotterlexicon
2018-04-05,0,harrypotterlexicon
2018-04-06,29,harrypotterlexicon
2018-04-07,0,harrypotterlexicon
2018-04-08,29,harrypotterlexicon
2018-04-09,0,harrypotterlexicon
2018-04-10,0,harrypotterlexicon
2018-04-11,0,harrypotterlexicon
2018-04-12,0,harrypotterlexicon
2018-04-13,0,harrypotterlexicon
2018-04-14,73,harrypotterlexicon
2018-04-15,30,harrypotterlexicon
2018-04-16,0,harrypotterlexicon
2018-04-17,0,harrypotterlexicon
2018-04-18,40,harrypotterlexicon
2018-04-19,0,harrypotterlexicon
2018-04-20,0,harrypotterlexicon
2018-04-21,0,harrypotterlexicon
2018-04-22,0,harrypotterlexicon
2018-04-23,0,harrypotterlexicon
2018-04-24,0,harrypotterlexicon
2018-04-25,0,harrypotterlexicon
2018-04-26,41,harrypotterlexicon
2018-04-27,0,harrypotterlexicon
2018-04-28,100,harrypotterlexicon
2018-04-29,0,harrypotterlexicon
2018-04-30,57,harrypotterlexicon
2018-05-01,0,harrypotterlexicon
2018-05-02,0,harrypotterlexicon
2018-05-03,0,harrypotterlexicon
2018-05-04,0,harrypotterlexicon
2018-05-05,0,harrypotterlexicon
2018-05-06,38,harrypotterlexicon
2018-05-07,42,harrypotterlexicon
2018-05-08,0,harrypotterlexicon
2018-05-09,0,harrypotterlexicon
2018-05-10,75,harrypotterlexicon
2018-05-11,0,harrypotterlexicon
2018-05-12,0,harrypotterlexicon
2018-05-13,0,harrypotterlexicon
2018-05-14,0,harrypotterlexicon
2018-05-15,0,harrypotterlexicon
2018-05-16,0,harrypotterlexicon
2018-05-17,38,harrypotterlexicon
2018-05-18,32,harrypotterlexicon
2018-05-19,0,harrypotterlexicon
2018-05-20,0,harrypotterlexicon
2018-05-21,0,harrypotterlexicon
2018-05-22,0,harrypotterlexicon
2018-05-23,0,harrypotterlexicon
2018-05-24,0,harrypotterlexicon
2018-05-25,0,harrypotterlexicon
2018-05-26,0,harrypotterlexicon
2018-05-27,0,harrypotterlexicon
2018-05-28,0,harrypotterlexicon
2018-05-29,0,harrypotterlexicon
2018-05-30,0,harrypotterlexicon
2018-05-31,0,harrypotterlexicon
2018-06-01,0,harrypotterlexicon
2018-06-02,0,harrypotterlexicon
2018-06-03,0,harrypotterlexicon
2018-06-04,40,harrypotterlexicon
2018-06-05,40,harrypotterlexicon
2018-06-06,0,harrypotterlexicon
2018-06-07,0,harrypotterlexicon
2018-06-08,0,harrypotterlexicon
2018-06-09,0,harrypotterlexicon
2018-06-10,33,harrypotterlexicon
2018-06-11,34,harrypotterlexicon
2018-06-12,54,harrypotterlexicon
2018-06-13,0,harrypotterlexicon
2018-06-14,0,harrypotterlexicon
2018-06-15,0,harrypotterlexicon
2018-06-16,0,harrypotterlexicon
2018-06-17,0,harrypotterlexicon
2018-06-18,0,harrypotterlexicon
2018-06-19,0,harrypotterlexicon
2018-06-20,0,harrypotterlexicon
2018-06-21,0,harrypotterlexicon
2018-06-22,0,harrypotterlexicon
2018-06-23,47,harrypotterlexicon
2018-06-24,0,harrypotterlexicon
2018-06-25,47,harrypotterlexicon
2018-06-26,0,harrypotterlexicon
2018-06-27,0,harrypotterlexicon
2018-06-28,0,harrypotterlexicon
2018-06-29,0,harrypotterlexicon
2018-06-30,0,harrypotterlexicon
2018-07-01,0,harrypotterlexicon
2018-07-02,33,harrypotterlexicon
2018-07-03,0,harrypotterlexicon
2018-07-04,0,harrypotterlexicon
2018-07-05,0,harrypotterlexicon
2018-07-06,0,harrypotterlexicon
2018-07-07,0,harrypotterlexicon
2018-07-08,32,harrypotterlexicon
2018-07-09,0,harrypotterlexicon
2018-07-10,0,harrypotterlexicon
2018-07-11,46,harrypotterlexicon
2018-07-12,0,harrypotterlexicon
2018-07-13,0,harrypotterlexicon
2018-07-14,69,harrypotterlexicon
2018-07-15,0,harrypotterlexicon
2018-07-16,0,harrypotterlexicon
2018-07-17,0,harrypotterlexicon
2018-07-18,36,harrypotterlexicon
2018-07-19,0,harrypotterlexicon
2018-07-20,0,harrypotterlexicon
2018-07-21,0,harrypotterlexicon
2018-07-22,34,harrypotterlexicon
2018-07-23,45,harrypotterlexicon
2018-07-24,0,harrypotterlexicon
2018-07-25,35,harrypotterlexicon
2018-07-26,0,harrypotterlexicon
2018-07-27,0,harrypotterlexicon
2018-07-28,0,harrypotterlexicon
2018-07-29,94,harrypotterlexicon
2018-07-30,0,harrypotterlexicon
2018-07-31,0,harrypotterlexicon
2018-08-01,0,harrypotterlexicon
2018-08-02,0,harrypotterlexicon
2018-08-03,0,harrypotterlexicon
2018-08-04,0,harrypotterlexicon
2018-08-05,0,harrypotterlexicon
2018-08-06,0,harrypotterlexicon
2018-08-07,0,harrypotterlexicon
2018-08-08,61,harrypotterlexicon
2018-08-09,66,harrypotterlexicon
2018-08-10,0,harrypotterlexicon
2018-08-11,0,harrypotterlexicon
2018-08-12,0,harrypotterlexicon
2018-08-13,0,harrypotterlexicon
2018-08-14,0,harrypotterlexicon
2018-08-15,0,harrypotterlexicon
2018-08-16,0,harrypotterlexicon
2018-08-17,0,harrypotterlexicon
2018-08-18,0,harrypotterlexicon
2018-08-19,0,harrypotterlexicon
2018-08-20,0,harrypotterlexicon
2018-08-21,0,harrypotterlexicon
2018-08-22,0,harrypotterlexicon
2018-08-23,0,harrypotterlexicon
2018-08-24,0,harrypotterlexicon
2018-08-25,0,harrypotterlexicon
2018-08-26,0,harrypotterlexicon
2018-08-27,64,harrypotterlexicon
2018-08-28,0,harrypotterlexicon
2018-08-29,85,harrypotterlexicon
2018-08-30,0,harrypotterlexicon
2018-08-31,0,harrypotterlexicon
2018-09-01,0,harrypotterlexicon
2018-09-02,0,harrypotterlexicon
2018-09-03,46,harrypotterlexicon
2018-09-04,0,harrypotterlexicon
2018-09-05,38,harrypotterlexicon
2018-09-06,0,harrypotterlexicon
2018-09-07,0,harrypotterlexicon
2018-09-08,0,harrypotterlexicon
2018-09-09,62,harrypotterlexicon
2018-09-10,0,harrypotterlexicon
2018-09-11,0,harrypotterlexicon
2018-09-12,0,harrypotterlexicon
2018-09-13,0,harrypotterlexicon
2018-09-14,0,harrypotterlexicon
2018-09-15,0,harrypotterlexicon
2018-09-16,0,harrypotterlexicon
2018-09-17,0,harrypotterlexicon
2018-09-18,0,harrypotterlexicon
2018-09-19,0,harrypotterlexicon
2018-09-20,0,harrypotterlexicon
2018-09-21,0,harrypotterlexicon
2018-09-22,0,harrypotterlexicon
2018-09-23,0,harrypotterlexicon
2018-09-24,0,harrypotterlexicon
2018-09-25,0,harrypotterlexicon
2018-09-26,32,harrypotterlexicon
2018-09-27,0,harrypotterlexicon
2018-09-28,0,harrypotterlexicon
2018-09-29,0,harrypotterlexicon
2018-09-30,0,harrypotterlexicon
2018-10-01,0,harrypotterlexicon
2018-10-02,45,harrypotterlexicon
2018-10-03,42,harrypotterlexicon
2018-10-04,0,harrypotterlexicon
2018-10-05,39,harrypotterlexicon
2018-10-06,29,harrypotterlexicon
2018-10-07,0,harrypotterlexicon
2018-10-08,33,harrypotterlexicon
2018-10-09,41,harrypotterlexicon
2018-10-10,0,harrypotterlexicon
2018-10-11,58,harrypotterlexicon
2018-10-12,0,harrypotterlexicon
2018-10-13,0,harrypotterlexicon
2018-10-14,0,harrypotterlexicon
2018-10-15,0,harrypotterlexicon
2018-10-16,0,harrypotterlexicon
2018-10-17,0,harrypotterlexicon
2018-10-18,0,harrypotterlexicon
2018-10-19,0,harrypotterlexicon
2018-10-20,0,harrypotterlexicon
2018-10-21,0,harrypotterlexicon
2018-10-22,0,harrypotterlexicon
2018-10-23,0,harrypotterlexicon
2018-10-24,0,harrypotterlexicon
2018-10-25,0,harrypotterlexicon
2018-10-26,0,harrypotterlexicon
2018-10-27,0,harrypotterlexicon
2018-10-28,94,harrypotterlexicon
2018-10-29,0,harrypotterlexicon
2018-10-30,0,harrypotterlexicon
2018-10-31,0,harrypotterlexicon
2018-11-01,0,harrypotterlexicon
2018-11-02,0,harrypotterlexicon
2018-11-03,0,harrypotterlexicon
2018-11-04,0,harrypotterlexicon
2018-11-05,0,harrypotterlexicon
2018-11-06,0,harrypotterlexicon
2018-11-07,0,harrypotterlexicon
2018-11-08,0,harrypotterlexicon
2018-11-09,0,harrypotterlexicon
2018-11-10,0,harrypotterlexicon
2018-11-11,0,harrypotterlexicon
2018-11-12,65,harrypotterlexicon
2018-11-13,30,harrypotterlexicon
2018-11-14,50,harrypotterlexicon
2018-11-15,0,harrypotterlexicon
2018-11-16,0,harrypotterlexicon
2018-11-17,0,harrypotterlexicon
2018-11-18,40,harrypotterlexicon
2018-11-19,0,harrypotterlexicon
2018-11-20,0,harrypotterlexicon
2018-11-21,0,harrypotterlexicon
2018-11-22,0,harrypotterlexicon
2018-11-23,37,harrypotterlexicon
2018-11-24,100,harrypotterlexicon
2018-11-25,69,harrypotterlexicon
2018-11-26,0,harrypotterlexicon
2018-11-27,0,harrypotterlexicon
2018-11-28,0,harrypotterlexicon
2018-11-29,0,harrypotterlexicon
2018-11-30,0,harrypotterlexicon
2018-12-01,0,harrypotterlexicon
2018-12-02,0,harrypotterlexicon
2018-12-03,0,harrypotterlexicon
2018-12-04,0,harrypotterlexicon
2018-12-05,0,harrypotterlexicon
2018-12-06,38,harrypotterlexicon
2018-12-07,44,harrypotterlexicon
2018-12-08,0,harrypotterlexicon
2018-12-09,46,harrypotterlexicon
2018-12-10,0,harrypotterlexicon
2018-12-11,0,harrypotterlexicon
2018-12-12,0,harrypotterlexicon
2018-12-13,26,harrypotterlexicon
2018-12-14,0,harrypotterlexicon
2018-12-15,0,harrypotterlexicon
2018-12-16,0,harrypotterlexicon
2018-12-17,0,harrypotterlexicon
2018-12-18,0,harrypotterlexicon
2018-12-19,0,harrypotterlexicon
2018-12-20,56,harrypotterlexicon
2018-12-21,0,harrypotterlexicon
2018-12-22,0,harrypotterlexicon
2018-12-23,42,harrypotterlexicon
2018-12-24,0,harrypotterlexicon
2018-12-25,0,harrypotterlexicon
2018-12-26,0,harrypotterlexicon
2018-12-27,61,harrypotterlexicon
2018-12-28,0,harrypotterlexicon
2018-12-29,0,harrypotterlexicon
2018-12-30,0,harrypotterlexicon
2018-12-31,0,harrypotterlexicon
2016-01-01,0,mugglenet
2016-01-02,0,mugglenet
2016-01-03,22,mugglenet
2016-01-04,49,mugglenet
2016-01-05,0,mugglenet
2016-01-06,0,mugglenet
2016-01-07,0,mugglenet
2016-01-08,0,mugglenet
2016-01-09,26,mugglenet
2016-01-10,0,mugglenet
2016-01-11,18,mugglenet
2016-01-12,34,mugglenet
2016-01-13,56,mugglenet
2016-01-14,74,mugglenet
2016-01-15,38,mugglenet
2016-01-16,20,mugglenet
2016-01-17,0,mugglenet
2016-01-18,0,mugglenet
2016-01-19,24,mugglenet
2016-01-20,0,mugglenet
2016-01-21,19,mugglenet
2016-01-22,0,mugglenet
2016-01-23,85,mugglenet
2016-01-24,33,mugglenet
2016-01-25,28,mugglenet
2016-01-26,30,mugglenet
2016-01-27,45,mugglenet
2016-01-28,34,mugglenet
2016-01-29,47,mugglenet
2016-01-30,0,mugglenet
2016-01-31,50,mugglenet
2016-02-01,25,mugglenet
2016-02-02,25,mugglenet
2016-02-03,22,mugglenet
2016-02-04,0,mugglenet
2016-02-05,17,mugglenet
2016-02-06,32,mugglenet
2016-02-07,25,mugglenet
2016-02-08,16,mugglenet
2016-02-09,0,mugglenet
2016-02-10,0,mugglenet
2016-02-11,34,mugglenet
2016-02-12,25,mugglenet
2016-02-13,59,mugglenet
2016-02-14,0,mugglenet
2016-02-15,26,mugglenet
2016-02-16,24,mugglenet
2016-02-17,23,mugglenet
2016-02-18,0,mugglenet
2016-02-19,18,mugglenet
2016-02-20,30,mugglenet
2016-02-21,27,mugglenet
2016-02-22,43,mugglenet
2016-02-23,56,mugglenet
2016-02-24,50,mugglenet
2016-02-25,38,mugglenet
2016-02-26,0,mugglenet
2016-02-27,0,mugglenet
2016-02-28,49,mugglenet
2016-02-29,30,mugglenet
2016-03-01,0,mugglenet
2016-03-02,0,mugglenet
2016-03-03,16,mugglenet
2016-03-04,19,mugglenet
2016-03-05,19,mugglenet
2016-03-06,0,mugglenet
2016-03-07,33,mugglenet
2016-03-08,25,mugglenet
2016-03-09,18,mugglenet
2016-03-10,0,mugglenet
2016-03-11,66,mugglenet
2016-03-12,58,mugglenet
2016-03-13,0,mugglenet
2016-03-14,51,mugglenet
2016-03-15,44,mugglenet
2016-03-16,28,mugglenet
2016-03-17,0,mugglenet
2016-03-18,0,mugglenet
2016-03-19,34,mugglenet
2016-03-20,56,mugglenet
2016-03-21,0,mugglenet
2016-03-22,36,mugglenet
2016-03-23,23,mugglenet
2016-03-24,18,mugglenet
2016-03-25,0,mugglenet
2016-03-26,0,mugglenet
2016-03-27,74,mugglenet
2016-03-28,35,mugglenet
2016-03-29,70,mugglenet
2016-03-30,100,mugglenet
2016-03-31,57,mugglenet
2016-04-01,82,mugglenet
2016-04-02,25,mugglenet
2016-04-03,79,mugglenet
2016-04-04,42,mugglenet
2016-04-05,0,mugglenet
2016-04-06,0,mugglenet
2016-04-07,0,mugglenet
2016-04-08,78,mugglenet
2016-04-09,0,mugglenet
2016-04-10,73,mugglenet
2016-04-11,39,mugglenet
2016-04-12,0,mugglenet
2016-04-13,49,mugglenet
2016-04-14,26,mugglenet
2016-04-15,17,mugglenet
2016-04-16,20,mugglenet
2016-04-17,58,mugglenet
2016-04-18,0,mugglenet
2016-04-19,0,mugglenet
2016-04-20,46,mugglenet
2016-04-21,40,mugglenet
2016-04-22,66,mugglenet
2016-04-23,0,mugglenet
2016-04-24,27,mugglenet
2016-04-25,38,mugglenet
2016-04-26,52,mugglenet
2016-04-27,0,mugglenet
2016-04-28,0,mugglenet
2016-04-29,35,mugglenet
2016-04-30,0,mugglenet
2016-05-01,47,mugglenet
2016-05-02,0,mugglenet
2016-05-03,0,mugglenet
2016-05-04,0,mugglenet
2016-05-05,39,mugglenet
2016-05-06,23,mugglenet
2016-05-07,0,mugglenet
2016-05-08,34,mugglenet
2016-05-09,0,mugglenet
2016-05-10,0,mugglenet
2016-05-11,0,mugglenet
2016-05-12,0,mugglenet
2016-05-13,18,mugglenet
2016-05-14,23,mugglenet
2016-05-15,21,mugglenet
2016-05-16,23,mugglenet
2016-05-17,0,mugglenet
2016-05-18,0,mugglenet
2016-05-19,0,mugglenet
2016-05-20,0,mugglenet
2016-05-21,50,mugglenet
2016-05-22,19,mugglenet
2016-05-23,19,mugglenet
2016-05-24,22,mugglenet
2016-05-25,40,mugglenet
2016-05-26,0,mugglenet
2016-05-27,28,mugglenet
2016-05-28,0,mugglenet
2016-05-29,87,mugglenet
2016-05-30,0,mugglenet
2016-05-31,31,mugglenet
2016-06-01,0,mugglenet
2016-06-02,0,mugglenet
2016-06-03,28,mugglenet
2016-06-04,31,mugglenet
2016-06-05,0,mugglenet
2016-06-06,34,mugglenet
2016-06-07,0,mugglenet
2016-06-08,43,mugglenet
2016-06-09,22,mugglenet
2016-06-10,0,mugglenet
2016-06-11,85,mugglenet
2016-06-12,28,mugglenet
2016-06-13,27,mugglenet
2016-06-14,52,mugglenet
2016-06-15,36,mugglenet
2016-06-16,0,mugglenet
2016-06-17,0,mugglenet
2016-06-18,52,mugglenet
2016-06-19,29,mugglenet
2016-06-20,26,mugglenet
2016-06-21,0,mugglenet
2016-06-22,31,mugglenet
2016-06-23,25,mugglenet
2016-06-24,17,mugglenet
2016-06-25,0,mugglenet
2016-06-26,41,mugglenet
2016-06-27,31,mugglenet
2016-06-28,83,mugglenet
2016-06-29,26,mugglenet
2016-06-30,41,mugglenet
2016-07-01,22,mugglenet
2016-07-02,20,mugglenet
2016-07-03,21,mugglenet
2016-07-04,0,mugglenet
2016-07-05,23,mugglenet
2016-07-06,25,mugglenet
2016-07-07,0,mugglenet
2016-07-08,0,mugglenet
2016-07-09,0,mugglenet
2016-07-10,0,mugglenet
2016-07-11,0,mugglenet
2016-07-12,33,mugglenet
2016-07-13,55,mugglenet
2016-07-14,32,mugglenet
2016-07-15,70,mugglenet
2016-07-16,0,mugglenet
2016-07-17,0,mugglenet
2016-07-18,0,mugglenet
2016-07-19,0,mugglenet
2016-07-20,0,mugglenet
2016-07-21,25,mugglenet
2016-07-22,20,mugglenet
2016-07-23,42,mugglenet
2016-07-24,0,mugglenet
2016-07-25,51,mugglenet
2016-07-26,35,mugglenet
2016-07-27,22,mugglenet
2016-07-28,25,mugglenet
2016-07-29,0,mugglenet
2016-07-30,38,mugglenet
2016-07-31,96,mugglenet
2016-08-01,100,mugglenet
2016-08-02,31,mugglenet
2016-08-03,0,mugglenet
2016-08-04,0,mugglenet
2016-08-05,0,mugglenet
2016-08-06,28,mugglenet
2016-08-07,27,mugglenet
2016-08-08,0,mugglenet
2016-08-09,28,mugglenet
2016-08-10,67,mugglenet
2016-08-11,0,mugglenet
2016-08-12,47,mugglenet
2016-08-13,0,mugglenet
2016-08-14,0,mugglenet
2016-08-15,0,mugglenet
2016-08-16,0,mugglenet
2016-08-17,38,mugglenet
2016-08-18,0,mugglenet
2016-08-19,0,mugglenet
2016-08-20,0,mugglenet
2016-08-21,21,mugglenet
2016-08-22,83,mugglenet
2016-08-23,0,mugglenet
2016-08-24,0,mugglenet
2016-08-25,44,mugglenet
2016-08-26,55,mugglenet
2016-08-27,0,mugglenet
2016-08-28,28,mugglenet
2016-08-29,0,mugglenet
2016-08-30,0,mugglenet
2016-08-31,29,mugglenet
2016-09-01,16,mugglenet
2016-09-02,0,mugglenet
2016-09-03,30,mugglenet
2016-09-04,0,mugglenet
2016-09-05,0,mugglenet
2016-09-06,37,mugglenet
2016-09-07,0,mugglenet
2016-09-08,0,mugglenet
2016-09-09,0,mugglenet
2016-09-10,35,mugglenet
2016-09-11,35,mugglenet
2016-09-12,0,mugglenet
2016-09-13,0,mugglenet
2016-09-14,17,mugglenet
2016-09-15,24,mugglenet
2016-09-16,23,mugglenet
2016-09-17,37,mugglenet
2016-09-18,0,mugglenet
2016-09-19,42,mugglenet
2016-09-20,25,mugglenet
2016-09-21,0,mugglenet
2016-09-22,19,mugglenet
2016-09-23,18,mugglenet
2016-09-24,31,mugglenet
2016-09-25,34,mugglenet
2016-09-26,19,mugglenet
2016-09-27,0,mugglenet
2016-09-28,16,mugglenet
2016-09-29,0,mugglenet
2016-09-30,0,mugglenet
2016-10-01,30,mugglenet
2016-10-02,0,mugglenet
2016-10-03,0,mugglenet
2016-10-04,18,mugglenet
2016-10-05,0,mugglenet
2016-10-06,26,mugglenet
2016-10-07,19,mugglenet
2016-10-08,0,mugglenet
2016-10-09,0,mugglenet
2016-10-10,0,mugglenet
2016-10-11,37,mugglenet
2016-10-12,0,mugglenet
2016-10-13,0,mugglenet
2016-10-14,17,mugglenet
2016-10-15,36,mugglenet
2016-10-16,0,mugglenet
2016-10-17,35,mugglenet
2016-10-18,0,mugglenet
2016-10-19,0,mugglenet
2016-10-20,0,mugglenet
2016-10-21,0,mugglenet
2016-10-22,0,mugglenet
2016-10-23,36,mugglenet
2016-10-24,18,mugglenet
2016-10-25,42,mugglenet
2016-10-26,66,mugglenet
2016-10-27,0,mugglenet
2016-10-28,0,mugglenet
2016-10-29,24,mugglenet
2016-10-30,48,mugglenet
2016-10-31,0,mugglenet
2016-11-01,20,mugglenet
2016-11-02,0,mugglenet
2016-11-03,0,mugglenet
2016-11-04,0,mugglenet
2016-11-05,29,mugglenet
2016-11-06,0,mugglenet
2016-11-07,0,mugglenet
2016-11-08,0,mugglenet
2016-11-09,0,mugglenet
2016-11-10,36,mugglenet
2016-11-11,0,mugglenet
2016-11-12,31,mugglenet
2016-11-13,18,mugglenet
2016-11-14,0,mugglenet
2016-11-15,0,mugglenet
2016-11-16,34,mugglenet
2016-11-17,28,mugglenet
2016-11-18,29,mugglenet
2016-11-19,39,mugglenet
2016-11-20,17,mugglenet
2016-11-21,32,mugglenet
2016-11-22,28,mugglenet
2016-11-23,0,mugglenet
2016-11-24,19,mugglenet
2016-11-25,0,mugglenet
2016-11-26,88,mugglenet
2016-11-27,0,mugglenet
2016-11-28,16,mugglenet
2016-11-29,21,mugglenet
2016-11-30,18,mugglenet
2016-12-01,43,mugglenet
2016-12-02,21,mugglenet
2016-12-03,41,mugglenet
2016-12-04,0,mugglenet
2016-12-05,0,mugglenet
2016-12-06,0,mugglenet
2016-12-07,27,mugglenet
2016-12-08,18,mugglenet
2016-12-09,25,mugglenet
2016-12-10,0,mugglenet
2016-12-11,0,mugglenet
2016-12-12,0,mugglenet
2016-12-13,35,mugglenet
2016-12-14,25,mugglenet
2016-12-15,14,mugglenet
2016-12-16,0,mugglenet
2016-12-17,0,mugglenet
2016-12-18,25,mugglenet
2016-12-19,36,mugglenet
2016-12-20,76,mugglenet
2016-12-21,0,mugglenet
2016-12-22,0,mugglenet
2016-12-23,17,mugglenet
2016-12-24,0,mugglenet
2016-12-25,21,mugglenet
2016-12-26,0,mugglenet
2016-12-27,0,mugglenet
2016-12-28,27,mugglenet
2016-12-29,0,mugglenet
2016-12-30,26,mugglenet
2016-12-31,27,mugglenet
2017-01-01,0,mugglenet
2017-01-02,16,mugglenet
2017-01-03,31,mugglenet
2017-01-04,0,mugglenet
2017-01-05,44,mugglenet
2017-01-06,19,mugglenet
2017-01-07,19,mugglenet
2017-01-08,28,mugglenet
2017-01-09,26,mugglenet
2017-01-10,0,mugglenet
2017-01-11,49,mugglenet
2017-01-12,0,mugglenet
2017-01-13,0,mugglenet
2017-01-14,29,mugglenet
2017-01-15,0,mugglenet
2017-01-16,31,mugglenet
2017-01-17,0,mugglenet
2017-01-18,16,mugglenet
2017-01-19,0,mugglenet
2017-01-20,0,mugglenet
2017-01-21,27,mugglenet
2017-01-22,0,mugglenet
2017-01-23,17,mugglenet
2017-01-24,28,mugglenet
2017-01-25,0,mugglenet
2017-01-26,36,mugglenet
2017-01-27,26,mugglenet
2017-01-28,63,mugglenet
2017-01-29,0,mugglenet
2017-01-30,0,mugglenet
2017-01-31,0,mugglenet
2017-02-01,26,mugglenet
2017-02-02,0,mugglenet
2017-02-03,0,mugglenet
2017-02-04,16,mugglenet
2017-02-05,0,mugglenet
2017-02-06,0,mugglenet
2017-02-07,0,mugglenet
2017-02-08,0,mugglenet
2017-02-09,14,mugglenet
2017-02-10,0,mugglenet
2017-02-11,20,mugglenet
2017-02-12,0,mugglenet
2017-02-13,15,mugglenet
2017-02-14,0,mugglenet
2017-02-15,0,mugglenet
2017-02-16,0,mugglenet
2017-02-17,0,mugglenet
2017-02-18,74,mugglenet
2017-02-19,0,mugglenet
2017-02-20,35,mugglenet
2017-02-21,0,mugglenet
2017-02-22,54,mugglenet
2017-02-23,0,mugglenet
2017-02-24,74,mugglenet
2017-02-25,0,mugglenet
2017-02-26,0,mugglenet
2017-02-27,15,mugglenet
2017-02-28,22,mugglenet
2017-03-01,0,mugglenet
2017-03-02,0,mugglenet
2017-03-03,26,mugglenet
2017-03-04,0,mugglenet
2017-03-05,24,mugglenet
2017-03-06,0,mugglenet
2017-03-07,0,mugglenet
2017-03-08,31,mugglenet
2017-03-09,32,mugglenet
2017-03-10,25,mugglenet
2017-03-11,0,mugglenet
2017-03-12,98,mugglenet
2017-03-13,0,mugglenet
2017-03-14,0,mugglenet
2017-03-15,0,mugglenet
2017-03-16,32,mugglenet
2017-03-17,18,mugglenet
2017-03-18,0,mugglenet
2017-03-19,0,mugglenet
2017-03-20,28,mugglenet
2017-03-21,0,mugglenet
2017-03-22,0,mugglenet
2017-03-23,0,mugglenet
2017-03-24,26,mugglenet
2017-03-25,23,mugglenet
2017-03-26,0,mugglenet
2017-03-27,0,mugglenet
2017-03-28,29,mugglenet
2017-03-29,0,mugglenet
2017-03-30,0,mugglenet
2017-03-31,0,mugglenet
2017-04-01,0,mugglenet
2017-04-02,51,mugglenet
2017-04-03,0,mugglenet
2017-04-04,0,mugglenet
2017-04-05,0,mugglenet
2017-04-06,0,mugglenet
2017-04-07,0,mugglenet
2017-04-08,0,mugglenet
2017-04-09,27,mugglenet
2017-04-10,0,mugglenet
2017-04-11,0,mugglenet
2017-04-12,25,mugglenet
2017-04-13,55,mugglenet
2017-04-14,0,mugglenet
2017-04-15,19,mugglenet
2017-04-16,28,mugglenet
2017-04-17,14,mugglenet
2017-04-18,20,mugglenet
2017-04-19,0,mugglenet
2017-04-20,15,mugglenet
2017-04-21,0,mugglenet
2017-04-22,47,mugglenet
2017-04-23,87,mugglenet
2017-04-24,23,mugglenet
2017-04-25,0,mugglenet
2017-04-26,23,mugglenet
2017-04-27,26,mugglenet
2017-04-28,0,mugglenet
2017-04-29,0,mugglenet
2017-04-30,36,mugglenet
2017-05-01,0,mugglenet
2017-05-02,0,mugglenet
2017-05-03,0,mugglenet
2017-05-04,24,mugglenet
2017-05-05,22,mugglenet
2017-05-06,0,mugglenet
2017-05-07,0,mugglenet
2017-05-08,0,mugglenet
2017-05-09,0,mugglenet
2017-05-10,0,mugglenet
2017-05-11,0,mugglenet
2017-05-12,0,mugglenet
2017-05-13,0,mugglenet
2017-05-14,0,mugglenet
2017-05-15,0,mugglenet
2017-05-16,17,mugglenet
2017-05-17,0,mugglenet
2017-05-18,0,mugglenet
2017-05-19,0,mugglenet
2017-05-20,0,mugglenet
2017-05-21,0,mugglenet
2017-05-22,22,mugglenet
